product_id,name,price,image,product_category_id,color
25144,Lino Perros Women Leatherite Orange Handbag,145.33,http://assets.myntassets.com/v1/images/style/properties/460dd2adbff063cc226b7146a811e7dc_images.jpg,2,Orange
25145,Lino Perros Women Beige Handbag,128.12,http://assets.myntassets.com/v1/images/style/properties/a2291685cd368b050fb8231fa98a13fc_images.jpg,2,Beige
25146,Lino Perros Women Leatherette Brown Handbag,133.39,http://assets.myntassets.com/v1/images/style/properties/f34617c2cfaa78d9e8d2f1641dabcdfe_images.jpg,2,Brown
25148,Lino Perros Women Bling Brown Handbag,119.13,http://assets.myntassets.com/v1/images/style/properties/931c1068b022f8cd5fd2e393b7741ba9_images.jpg,2,Brown
25149,Lino Perros Women Black Handbag,112.53,http://assets.myntassets.com/v1/images/style/properties/94ddcf300bc2c27756939f475089ebea_images.jpg,2,Black
25150,Lino Perros Women Leatherette Black Handbag,129.09,http://assets.myntassets.com/v1/images/style/properties/b2f6a7becad1f7fe374486372ede8e4e_images.jpg,2,Black
25151,Lino Perros Women Leatherette Black Handbag,106.81,http://assets.myntassets.com/v1/images/style/properties/25085b7ef4c781691d30c69479a8ed23_images.jpg,2,Black
25152,Lino Perros Women Leatherette Black Handbag,130.13,http://assets.myntassets.com/v1/images/style/properties/edbea854699ca0250d50f9b8c1cd278a_images.jpg,2,Black
25153,Lino Perros Women Leatherette Black Handbag,115.81,http://assets.myntassets.com/v1/images/style/properties/22bcc34bbe2f0c61446ccb70b5c36b3e_images.jpg,2,Black
25155,Lino Perros Women Leatherette Black Handbag,135.74,http://assets.myntassets.com/v1/images/style/properties/173774608b29aecf03c213e0f90d4645_images.jpg,2,Black
25156,Lino Perros Women Leatherette Black Handbag,137.41,http://assets.myntassets.com/v1/images/style/properties/ecc742770361af03c60c3e4b56c0b52a_images.jpg,2,Black
25157,Lino Perros Women Leatherette Black Handbag,121.12,http://assets.myntassets.com/v1/images/style/properties/5f43fb30062ef30bce8908787755a8f2_images.jpg,2,Black
25158,Lino Perros Women Leatherette Black Handbag,145.39,http://assets.myntassets.com/v1/images/style/properties/2fd10cf027a84fd9fb7db826a46534ec_images.jpg,2,Black
25159,Lino Perros Women Leatherette Black Handbag,111.4,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag6c323c9cd9575cf48af213131345ec5b_images.jpg,2,Black
25160,Lino Perros Women Leatherite Black Handbag,142.7,http://assets.myntassets.com/v1/images/style/properties/6b61bfb80441989af88454c4fab9fb4d_images.jpg,2,Black
25161,Lino Perros Women Leatherette Black Handbag,138.28,http://assets.myntassets.com/v1/images/style/properties/17b4dbf803a79bbe7f0f159791e48101_images.jpg,2,Black
25162,Lino Perros Women Leatherette Black Handbag,140.7,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag31eaaa71317c28ed496e39277d77d4b4_images.jpg,2,Black
25163,Lino Perros Women Leatherette Black Handbag,115.5,http://assets.myntassets.com/v1/images/style/properties/a7d641ac06db220b8eeaa9f5200a41f9_images.jpg,2,Black
25164,Lino Perros Women Leatherette Black Handbag,141.67,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag146e3c6b463c420322ebb66f1a37141a_images.jpg,2,Black
25165,Lino Perros Women Leatherite Black Handbag,149.51,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Black-Handbag105347ba57b2d8651a1ec2eb108a383c_images.jpg,2,Black
25166,Lino Perros Women Leatherette Black Handbag,148.17,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag3b08b11eafe5ba177a7ca19bd0c276aa_images.jpg,2,Black
25167,Lino Perros Women Leatherette Black Handbag,131.85,http://assets.myntassets.com/v1/images/style/properties/ac6cce76d0c3e0974e3ee9348facaa4d_images.jpg,2,Black
25168,Lino Perros Women Leatherette Black Handbag,121.58,http://assets.myntassets.com/v1/images/style/properties/4c2aa0c1b1566d6c4e54a27ba932dcde_images.jpg,2,Black
25170,Lino Perros Women Leatherette Dark Brown Handbag,149.53,http://assets.myntassets.com/v1/images/style/properties/bd76bd3aacc6a90a3016421f228e2bea_images.jpg,2,Brown
25171,Lino Perros Women Black & Brown Handbag,109.71,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag_aefafbbc23be15bfd691adb31b2f49d4_images.jpg,2,Brown
25172,Lino Perros Women Leatherite Brown Handbag,133.86,http://assets.myntassets.com/v1/images/style/properties/3e25bc8d2d3583e304cf2803e13c1142_images.jpg,2,Brown
25173,Lino Perros Women Leatherette Brown Handbag,104.55,http://assets.myntassets.com/v1/images/style/properties/11878cd0cb199e7f2240e804bd9af458_images.jpg,2,Brown
25174,Lino Perros Women Leatherette Brown Handbag,139.24,http://assets.myntassets.com/v1/images/style/properties/dbaacfc1a84d48e6541e4e6680844602_images.jpg,2,Brown
25175,Lino Perros Women Red and Grey Handbag,119.55,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Red-and-Grey-Handbagf5ea0760a0dbbb9a5e17c24aeacf70ba_images.jpg,2,Red
25176,Lino Perros Women Sequins Brown Handbag,100.84,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Sequins-Brown-Handbagdd0365bfdff89f7233db226da2c1c99c_images.jpg,2,Brown
25177,Lino Perros Women Brown Handbag,100.8,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbagce41c4d2b4678ba79de7d24d9d89edef_images.jpg,2,Brown
25178,Lino Perros Women Brown Handbag,123.85,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbagb3239be965adf3bd3a9074321be5ff71_images.jpg,2,Brown
25179,Lino Perros Women Leatherette Brown Handbag,104.64,http://assets.myntassets.com/v1/images/style/properties/5f399a3ea38398785b1743182c341d4d_images.jpg,2,Brown
25180,Lino Perros Women Leatherette Brown Handbag,145.13,http://assets.myntassets.com/v1/images/style/properties/4000cf7b4266bbce8a451e59818e95d1_images.jpg,2,Brown
25181,Lino Perros Women Leatherite Brown Handbag,147.95,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Brown-Handbag73bdaddb7f8433001c35385c2237060f_images.jpg,2,Brown
25182,Lino Perros Women Leatherette Brown Handbag,106.73,http://assets.myntassets.com/v1/images/style/properties/ad2761fb289f27b0a7da0f0045a8bfff_images.jpg,2,Brown
25183,Lino Perros Women Leatherite Brown Handbag,125.42,http://assets.myntassets.com/v1/images/style/properties/0d7470f13586a6a547e0e0bdf78e5903_images.jpg,2,Brown
25184,Lino Perros Women Leatherette Dark Brown Handbag,106.11,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Dark-Brown-Handbag161dff37d5417de935f18f7f34e7a046_images.jpg,2,Brown
25185,Lino Perros Women Brown Handbag,119.6,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag477909ee604d04792624f23361865379_images.jpg,2,Brown
25186,Lino Perros Women Leatherette Brown Handbag,112.56,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag912ae28600f365c85b9f8bcae0a0af87_images.jpg,2,Brown
25187,Lino Perros Women Brown Handbag,113.52,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-Handbag_613b44dfa827b91c5432b71867be76b5_images.jpg,2,Brown
25188,Lino Perros Women Leatherite Brown Handbag,114.7,http://assets.myntassets.com/v1/images/style/properties/dabc32d2b3e99f80ef908374f84d161c_images.jpg,2,Brown
25189,Lino Perros Women Classic Beige Handbag,121.94,http://assets.myntassets.com/v1/images/style/properties/eafbdfa53f9d988859fbd083d5e492d6_images.jpg,2,Beige
25190,Lino Perros Women Striped Brown Handbag,143.32,http://assets.myntassets.com/v1/images/style/properties/d59edb22a3433340d97f53fe8f756198_images.jpg,2,Brown
25191,Lino Perros Women Classic Brown Handbag,127.09,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Brown-Handbag3624846a00c130463ae0d761d97f557b_images.jpg,2,Brown
25192,Lino Perros Women Classic Beige Handbag,120.6,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Beige-Handbag4607e0185045f5f9352d1e4319966890_images.jpg,2,Beige
25193,Lino Perros Women Leatherite Beige Handbag,149.2,http://assets.myntassets.com/v1/images/style/properties/93a96e69197d5d082ed22a57fb9f979f_images.jpg,2,Beige
25194,Lino Perros Women Leatherette Black/Beige Handbag,114.83,http://assets.myntassets.com/v1/images/style/properties/467abbe83c7500177837b979d28042cf_images.jpg,2,Beige
25195,Lino Perros Women Leatherette Beige Handbag,120.62,http://assets.myntassets.com/v1/images/style/properties/8ff832f7892b42dade0f3901ef0c36e9_images.jpg,2,Beige
25196,Lino Perros Women Leatherite Beige Handbag,143.72,http://assets.myntassets.com/v1/images/style/properties/1a46c4b994c9d9da3af0ec8c9046ac1b_images.jpg,2,Beige
25197,Lino Perros Women Leatherette Light Brown Handbag,114.22,http://assets.myntassets.com/v1/images/style/properties/769a08f3b0cfde53f48c6c971e17180a_images.jpg,2,Brown
25198,Lino Perros Women Leatherette Beige Handbag,144.73,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Beige-Handbage28767ed15b93718cf51217e7ec69eed_images.jpg,2,Beige
25199,Lino Perros Women Leatherette Beige Handbag,107.82,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Beige-Handbag5d36d84fa7f925a56dfbf4fb772852d9_images.jpg,2,Beige
25200,Lino Perros Women Leatherette Brown Handbag,143.49,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag41ad5961d544e0d0bd9e1abb89a482e5_images.jpg,2,Brown
25201,Lino Perros Women Leatherette Beige Handbag,107.7,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Beige-Handbag64b525237f2e842ce27f850d2bb5de23_images.jpg,2,Beige
25202,Lino Perros Women Leatherette Beige Handbag,121.88,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Beige-Handbag2dff8b170b14fcad476685110d7b0a32_images.jpg,2,Beige
25203,Lino Perros Women Leatherette Beige Handbag,118.92,http://assets.myntassets.com/v1/images/style/properties/e99c82a2fc269f2ea434a0ccd5e9d708_images.jpg,2,Beige
25204,Lino Perros Women Leatherette Light Brown Handbag,126.59,http://assets.myntassets.com/v1/images/style/properties/b97db3c9a0bc675e642545799f53f413_images.jpg,2,Brown
25205,Lino Perros Women Beige & Brown Handbag,149.27,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige---Brown-Handbag_092c6971785122bdb8016c050dedcbcf_images.jpg,2,Brown
25207,Lino Perros Women Classic Grey Handbag,124.02,http://assets.myntassets.com/v1/images/style/properties/73267ab0c58eae0dc87a7aef7c7009a8_images.jpg,2,Grey
25208,Lino Perros Women Leatherette Grey Handbag,131.2,http://assets.myntassets.com/v1/images/style/properties/5f1387bd6b85d0c0a878c4da3db2014e_images.jpg,2,Grey
25209,Lino Perros Women Canvas Grey Handbag,133.09,http://assets.myntassets.com/v1/images/style/properties/6b96a8176f1637829e07dcd1c22b0ed9_images.jpg,2,Grey
25210,Lino Perros Women Leatherette Grey Handbag,136.2,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Grey-Handbagd1935a36c5bf4c5b3696542a1a519c9f_images.jpg,2,Grey
25211,Lino Perros Women Leatherette Magenta Handbag,109.85,http://assets.myntassets.com/v1/images/style/properties/955bf11354ec299adc10389e515a5476_images.jpg,2,Purple
25212,Lino Perros Women Leatherite Pink Handbag,129.81,http://assets.myntassets.com/v1/images/style/properties/4af0ad8fc57777d78f03b0bff3a2d7a7_images.jpg,2,Pink
25213,Lino Perros Women Leatherette Pink Handbag,139.51,http://assets.myntassets.com/v1/images/style/properties/84e6e01f3fb189a6e58408f37bb07671_images.jpg,2,Pink
25214,Lino Perros Women Leatherette Pink Handbag,127.95,http://assets.myntassets.com/v1/images/style/properties/4ac0d6fd303b48be5abe0ae9316fcc45_images.jpg,2,Pink
25215,Lino Perros Women Leatherette Pink Handbag,103.58,http://assets.myntassets.com/v1/images/style/properties/b994407584216d5267fbacdc6c4529bc_images.jpg,2,Pink
25216,Lino Perros Women Pink Handbag,132.11,http://assets.myntassets.com/v1/images/style/properties/6e84edb242c4f4de0a0eb577d0b3fae1_images.jpg,2,Pink
25217,Lino Perros Women Pink Handbag,126.18,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Pink-Handbaga64cc2b2da3a8a7bb8fe0fc576fefcb5_images.jpg,2,Pink
25218,Lino Perros Women Pink & Black Striped Handbag,137.82,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Pink---Black-Striped-Handbag_97a71bbc60f0fdab9763a354130ee89b_images.jpg,2,Pink
25219,Lino Perros Women Leatherette Pink Handbag,143.19,http://assets.myntassets.com/v1/images/style/properties/5a38785817030ab3cebf3009e02a5ea1_images.jpg,2,Pink
25220,Lino Perros Women Leatherette Purple Handbag,100.37,http://assets.myntassets.com/v1/images/style/properties/5335f22d9ddc4c65fb32b085aede3228_images.jpg,2,Purple
25221,Lino Perros Women Classic Purple Handbag,144.81,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Purple-Handbagfd257f29a2b2f7c0fe5b1ff5c7f2efad_images.jpg,2,Purple
25222,Lino Perros Women Leatherette Purple Handbag,131.67,http://assets.myntassets.com/v1/images/style/properties/cd6f4da4cfb6762f22ee27fabcdd72f6_images.jpg,2,Purple
25223,Lino Perros Women Leatherette Magenta Handbag,148.97,http://assets.myntassets.com/v1/images/style/properties/75fe2ea3ffd807ef3070590fc2ae46d8_images.jpg,2,Purple
25225,Lino Perros Women Blue Handbag,118.01,http://assets.myntassets.com/v1/images/style/properties/94dd3ab7bc08f7b740d0275c41b6889f_images.jpg,2,Blue
25226,Lino Perros Women Leatherette Blue Handbag,130.82,http://assets.myntassets.com/v1/images/style/properties/c101ec37e834fd056ef0ec9692d7030a_images.jpg,2,Blue
25227,Lino Perros Women Leatherite Blue Handbag,123.66,http://assets.myntassets.com/v1/images/style/properties/350d0f0a81e3113e4539621162d21913_images.jpg,2,Blue
25228,Lino Perros Women Blue Handbag,144.63,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_7014175c94b68bcddccb347ad1b6e0f8_images.jpg,2,Blue
25229,Lino Perros Women Leatherette Blue Handbag,103.06,http://assets.myntassets.com/v1/images/style/properties/fb6b8490b6d7ece9833e08baa2d23278_images.jpg,2,Blue
25230,Lino Perros Women Leatherette Blue Handbag,129.73,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Blue-Handbag5c61305f855aa591ce12b7f8e00f7f31_images.jpg,2,Blue
25231,Lino Perros Women Leatherette Blue Handbag,109.34,http://assets.myntassets.com/v1/images/style/properties/39e5be268cf79f5417ac127a8232e4d4_images.jpg,2,Blue
25232,Lino Perros Women Blue & Black Handbag,125.68,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Blue-Handbag_5bd6d5a222fd10c480dabf152979504d_images.jpg,2,Blue
25233,Lino Perros Women Navy Blue Handbag,115.01,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Navy-Blue-Handbagb4a113b5d84f588e9944a96a28cebea5_images.jpg,2,Blue
25234,Lino Perros Women Leatherette Blue & Black Handbag,112.9,http://assets.myntassets.com/v1/images/style/properties/1f32d30e03797d35b2d4ffc105d71925_images.jpg,2,Blue
25236,Lino Perros Women Check Green Handbag,119.09,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Green-Handbag991fde7f204a93c0386a94aa24deae2e_images.jpg,2,Green
25237,Lino Perros Women Check Green Handbag,115.3,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Green-Handbagd0aa58a52abd8c754679209191116042_images.jpg,2,Green
25238,Lino Perros Women Grey and Black Handbag,114.54,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Grey-Handbag_32f896f32342e2593f42c9e4704eab22_images.jpg,2,Grey
25239,Lino Perros Women Classic Olive Handbag,112.47,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Classic-Olive-Handbagc44f2f896c242eab6d18577269df280f_images.jpg,2,Green
25240,Lino Perros Women Green Handbag,110.17,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Canvas-Olive-Handbag_2ff6d44fdfec0b78fac9504a6b0eca45_images.jpg,2,Green
25241,Lino Perros Women Leatherette Olive Handbag,136.05,http://assets.myntassets.com/v1/images/style/properties/d4baa54fd83ee418877426eeb2086198_images.jpg,2,Green
25242,Lino Perros Women Leatherite Olive Handbag,103.57,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Olive-Handbage61be084972371d4bf0beac072c4fea8_images.jpg,2,Green
25243,Lino Perros Women Canvas Olive Handbag,112.78,http://assets.myntassets.com/v1/images/style/properties/dc5fb588960280a5c78ccfa5a0f67987_images.jpg,2,Green
25244,Lino Perros Women Casual Olive Handbags,131.1,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Casual-Olive-Handbags6e7cd99d448f2f7d93b127fef7e458c7_images.jpg,2,Green
25245,Lino Perros Women Leatherette Orange Handbag,148.11,http://assets.myntassets.com/v1/images/style/properties/6368bfdc01cff01c3676dd54443280c0_images.jpg,2,Orange
25246,Lino Perros Women Leatherette Brown Handbag,107.48,http://assets.myntassets.com/v1/images/style/properties/f96af8fc61931c204d4b777585e10297_images.jpg,2,Brown
25247,Lino Perros Women Leatherette Brown Handbag,143.91,http://assets.myntassets.com/v1/images/style/properties/5bca5d651813987c3e898c541d696869_images.jpg,2,Brown
25248,Lino Perros Women Leatherette Orange Handbag,137.32,http://assets.myntassets.com/v1/images/style/properties/83c445b58847dc1317c09da76be04d8e_images.jpg,2,Orange
25249,Lino Perros Women Leatherette Brown Handbag,124.36,http://assets.myntassets.com/v1/images/style/properties/4c7f0a2835a6e313a88089c2ffc6c713_images.jpg,2,Brown
25250,Lino Perros Women Brown Handbag,103.4,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag_3ae33c1268e6cf973a462294305176f4_images.jpg,2,Brown
25251,Lino Perros Women Leatherette Orange Handbag,132.71,http://assets.myntassets.com/v1/images/style/properties/108db57306bc586e54a5839ebb6679de_images.jpg,2,Orange
25252,Lino Perros Women Orange Handbag,120.99,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Orange-Handbag_edc56233bec6aab690a7e6f144cbe0df_images.jpg,2,Orange
25253,Lino Perros Women Leatherette Orange Handbag,136.99,http://assets.myntassets.com/v1/images/style/properties/42c19b825123727405857be96c426d9d_images.jpg,2,Orange
25254,Lino Perros Women Orange Handbag,130.63,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Orange-Handbag347ab7cb4d5e225e5e312a6e3045ddef_images.jpg,2,Orange
25257,Lino Perros Women Leatherette Tan Handbag,147.2,http://assets.myntassets.com/v1/images/style/properties/5f4888d1279b6291bb8cdb233086385a_images.jpg,2,Brown
25258,Lino Perros Women Leatherette Off White Handbag,133.64,http://assets.myntassets.com/v1/images/style/properties/b0159169616bacfdb8325a9756c3b5d2_images.jpg,2,White
25259,Lino Perros Women Leatherite Beige Handbag,136.14,http://assets.myntassets.com/v1/images/style/properties/64cc6db298d59e824e2cac2f67e80c99_images.jpg,2,Beige
25260,Lino Perros Women Classic Off White Handbag,109.75,http://assets.myntassets.com/v1/images/style/properties/16efcb0d6e27a74ee4ee2325a06e06f4_images.jpg,2,White
25261,Lino Perros Women Canvas Beige Handbag,124.6,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Canvas-Beige-Handbagcab90ce779a141483775f41ac4a00da2_images.jpg,2,Beige
25262,Lino Perros Women Canvas Beige Handbag,108.48,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Canvas-Beige-Handbage48fba44e7e5c6a596c02d6ad8ad7cae_images.jpg,2,Beige
25263,Lino Perros Women Beige & Black Handbag,112.59,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Beige---Black-Handbag6543d4885b9b49b19ef4dc07e37e85df_images.jpg,2,Beige
25264,Lino Perros Women Jute Off White Handbag,142.03,http://assets.myntassets.com/v1/images/style/properties/39b7492c3e8f1a72598b9860008e85a5_images.jpg,2,White
25265,Lino Perros Women Leatherette Off White Handbag,103.27,http://assets.myntassets.com/v1/images/style/properties/e15ff2c6332cc15a1c126f49e0ece5cd_images.jpg,2,White
25266,Lino Perros Women Beige and Black Handbag,123.28,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Stripes-Beige-Handbag_8146ecd3f660189b9348d8b293649823_images.jpg,2,Beige
25267,Lino Perros Women Leatherette Red Handbag,137.25,http://assets.myntassets.com/v1/images/style/properties/1bfefe5acfba2038f4d9cfefd2502908_images.jpg,2,Red
25268,Lino Perros Women Red & Grey Checks Handbag,118.33,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Red-Handbag92e19891f92aad368e889d4eb77b07a8_images.jpg,2,Red
25269,Lino Perros Women Leatherette Maroon Handbag,118.3,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Maroon-Handbag9ee5eb0774b5bf979c7194883944ec61_images.jpg,2,Red
25270,Lino Perros Women Leatherite Red Handbag,143.15,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherite-Red-Handbage8fa08bfeb44345d1b85e4d51af7b521_images.jpg,2,Red
25271,Lino Perros Women Leatherette Maroon Handbag,104.67,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Maroon-Handbaga6b13b977134f37d89c0a8288068901f_images.jpg,2,Red
25272,Lino Perros Women Leatherette Red Handbag,119.96,http://assets.myntassets.com/v1/images/style/properties/4356f8885bfd3ffeb99e9d6f46d1c0a6_images.jpg,2,Red
25273,Lino Perros Women Red Handbag,107.06,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Red-Handbag142198e5b80ec12f7d7bd274aab7a218_images.jpg,2,Red
25274,Lino Perros Women Sequins Red Handbag,139.19,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Sequins-Red-Handbag7abc022b30f32bd3cc97e400bed6a657_images.jpg,2,Red
25275,Lino Perros Women Leatherette Red Handbag,116.63,http://assets.myntassets.com/v1/images/style/properties/e3db1176c4bec4187a267c87a17ac7e9_images.jpg,2,Red
25276,Lino Perros Women Leatherite Red Handbag,125.19,http://assets.myntassets.com/v1/images/style/properties/428a34d8503e14b617d142e543d61d66_images.jpg,2,Red
25277,Lino Perros Women Leatherette Black Handbag,110.82,http://assets.myntassets.com/v1/images/style/properties/d74cb709954ed2f89fe92b1c46a7c37c_images.jpg,2,Black
25278,Lino Perros Women Black Handbag,140.62,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag7a0e0b72155d793d996c55ba11e48f2e_images.jpg,2,Black
25280,Lino Perros Women Leatherette Black Handbag,146.67,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Black-Handbag814c32d98642806326f1d34e670ed6bc_images.jpg,2,Black
25281,Lino Perros Women Leatherite Brown Handbag,105.62,http://assets.myntassets.com/v1/images/style/properties/545e2b3998d7f356f65f1376eba34d4c_images.jpg,2,Brown
25282,Lino Perros Women Brown and Red Handbag,128.23,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Brown-and-Red-Handbag38e8384a7860f1cbe4b6d918439786ad_images.jpg,2,Red
25283,Lino Perros Women Check Brown Handbag,101.74,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Check-Brown-Handbag12ea6b1bf3e379818bdacc652198e7e7_images.jpg,2,Brown
25284,Lino Perros Women Leatherite Brown Handbag,115.59,http://assets.myntassets.com/v1/images/style/properties/23cf22d73ba7ebcb172c84ce0287291b_images.jpg,2,Brown
25285,Lino Perros Women Black Handbag,106.96,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Black-Handbag_6034edcb4be7a5d25aad5bc37a27974f_images.jpg,2,Black
25286,Lino Perros Women Leatherette Pink Sling Bag,137.77,http://assets.myntassets.com/v1/images/style/properties/e56151aa1d269a224aa69abd6e30f6a7_images.jpg,2,Pink
25287,Lino Perros Women Leatherette Red Sling Bag,120.76,http://assets.myntassets.com/v1/images/style/properties/bd69c23229cc03add0386ebf5a67b8f0_images.jpg,2,Red
25288,Lino Perros Women Leatherette Turquoise Blue Sling Bag,114.64,http://assets.myntassets.com/v1/images/style/properties/b1588d8ea6ac21e0f8163252c3fa810a_images.jpg,2,Blue
25289,Lino Perros Women Leatherette Black Sling Bag,140.14,http://assets.myntassets.com/v1/images/style/properties/2130376bb9e6d8c0b658ca1b90892053_images.jpg,2,Black
25290,Lino Perros Women Leatherette Brown Sling Bag,118.37,http://assets.myntassets.com/v1/images/style/properties/350aecef38003468a42968173ee27072_images.jpg,2,Brown
25291,Lino Perros Women Sporty Black Handbag,142.62,http://assets.myntassets.com/v1/images/style/properties/50dc4dcbd0fb8de586f4a3795c2e230f_images.jpg,2,Black
25292,Lino Perros Women Small Olive Handbag,100.95,http://assets.myntassets.com/v1/images/style/properties/6adfbdcd102e5d3aaf72afb4346117a7_images.jpg,2,Green
25293,Lino Perros Women Small Brown Handbag,149.24,http://assets.myntassets.com/v1/images/style/properties/19e235d340c50fbb27d92ff3f54c307f_images.jpg,2,Brown
25294,Lino Perros Women Sporty Navy Blue Handbag,146.22,http://assets.myntassets.com/v1/images/style/properties/15bd311ec0a913506435ff8583c08a83_images.jpg,2,Blue
25295,Lino Perros Women Sporty Purple Handbag,132.98,http://assets.myntassets.com/v1/images/style/properties/d7ed0787e767c0ddaed69dc247b68dea_images.jpg,2,Purple
25296,Lino Perros Women Sporty Olive Handbag,102.12,http://assets.myntassets.com/v1/images/style/properties/e66c404673f517d8764aa780240a8692_images.jpg,2,Green
25297,Lino Perros Women Sporty Light Brown Handbag,127.66,http://assets.myntassets.com/v1/images/style/properties/0848500b22352b8d6df03676dc3d99df_images.jpg,2,Brown
25298,Lino Perros Women Sporty Black Handbag,128.88,http://assets.myntassets.com/v1/images/style/properties/e99dd6307024f7958d0017f638b5f786_images.jpg,2,Black
25299,Lino Perros Women Sporty Brown Pouch,146.03,http://assets.myntassets.com/v1/images/style/properties/078956de8706488b40f0799927910ca3_images.jpg,2,Brown
25308,CASIO Enticer Women Blue Dial Watch (A533) LTP-2069D-2AVDF,124.34,http://assets.myntassets.com/assets/images/25308/2016/2/24/11456310555914-Casio-Enticer-Women-Blue-Dial-Watch-A533-5091456310555456-1.jpg,4,Blue
25309,CASIO Women Pink Dial Analogue Watch A534,136.33,http://assets.myntassets.com/assets/images/25309/2016/12/13/11481616473284-Casio-Enticer-Women-Silver-Analogue-Watches-A534-LTP-2069D-4A2VDF-7221481616473128-1.jpg,4,Pink
25333,CASIO Sheen Women Analogue Watche SH110,130.85,http://assets.myntassets.com/v1/image/style/properties/25333/Casio-Women-Sheen-Grey-Dial-Watch_1_2b2859b9fb08fde49a6c7c57c4be5303.jpg,4,Multicolor
25334,Casio Sheen Women Silver Analogue Watches (SH111) SHN-4015D-7ADR,118.75,http://assets.myntassets.com/v1/image/style/properties/25334/Casio-Women-Sheen-Steel-Watch_1_c218ebeb33dc426ffed93ab0377f7b7d.jpg,4,Silver
