id,stock_number,timestamp,size_id,product_type_id
21800,6,2024-05-15 19:02:23.467007+00,18,25663
21801,4,2024-05-15 19:02:23.467007+00,18,25664
21802,10,2024-05-15 19:02:23.467007+00,18,25673
21803,3,2024-05-15 19:02:23.467007+00,18,25674
21804,6,2024-05-15 19:02:23.467007+00,18,25675
21805,3,2024-05-15 19:02:23.467007+00,18,25676
21806,7,2024-05-15 19:02:23.467007+00,18,25677
21807,10,2024-05-15 19:02:23.467007+00,18,25678
21808,2,2024-05-15 19:02:23.467007+00,18,25679
21809,2,2024-05-15 19:02:23.467007+00,18,25680
21810,6,2024-05-15 19:02:23.467007+00,18,25681
21811,9,2024-05-15 19:02:23.467007+00,18,25682
21812,4,2024-05-15 19:02:23.467007+00,18,25683
21813,9,2024-05-15 19:02:23.467007+00,12,25691
21814,3,2024-05-15 19:02:23.467007+00,13,25691
21815,6,2024-05-15 19:02:23.467007+00,14,25691
21816,5,2024-05-15 19:02:23.467007+00,15,25691
21817,1,2024-05-15 19:02:23.467007+00,16,25691
21818,5,2024-05-15 19:02:23.467007+00,17,25691
21819,3,2024-05-15 19:02:23.467007+00,12,25698
21820,5,2024-05-15 19:02:23.467007+00,13,25698
21821,10,2024-05-15 19:02:23.467007+00,14,25698
21822,7,2024-05-15 19:02:23.467007+00,15,25698
21823,3,2024-05-15 19:02:23.467007+00,16,25698
21824,10,2024-05-15 19:02:23.467007+00,17,25698
21825,6,2024-05-15 19:02:23.467007+00,12,25699
21826,6,2024-05-15 19:02:23.467007+00,13,25699
21827,6,2024-05-15 19:02:23.467007+00,14,25699
21828,8,2024-05-15 19:02:23.467007+00,15,25699
21829,6,2024-05-15 19:02:23.467007+00,16,25699
21830,3,2024-05-15 19:02:23.467007+00,17,25699
21831,8,2024-05-15 19:02:23.467007+00,12,25700
21832,3,2024-05-15 19:02:23.467007+00,13,25700
21833,10,2024-05-15 19:02:23.467007+00,14,25700
21834,1,2024-05-15 19:02:23.467007+00,15,25700
21835,2,2024-05-15 19:02:23.467007+00,16,25700
21836,6,2024-05-15 19:02:23.467007+00,17,25700
21837,7,2024-05-15 19:02:23.467007+00,12,25703
21838,8,2024-05-15 19:02:23.467007+00,13,25703
21839,1,2024-05-15 19:02:23.467007+00,14,25703
21840,9,2024-05-15 19:02:23.467007+00,15,25703
21841,6,2024-05-15 19:02:23.467007+00,16,25703
21842,8,2024-05-15 19:02:23.467007+00,17,25703
21843,4,2024-05-15 19:02:23.467007+00,12,25704
21844,8,2024-05-15 19:02:23.467007+00,13,25704
21845,8,2024-05-15 19:02:23.467007+00,14,25704
21846,8,2024-05-15 19:02:23.467007+00,15,25704
21847,10,2024-05-15 19:02:23.467007+00,16,25704
21848,8,2024-05-15 19:02:23.467007+00,17,25704
21849,10,2024-05-15 19:02:23.467007+00,12,25706
21850,1,2024-05-15 19:02:23.467007+00,13,25706
21851,9,2024-05-15 19:02:23.467007+00,14,25706
21852,10,2024-05-15 19:02:23.467007+00,15,25706
21853,1,2024-05-15 19:02:23.467007+00,16,25706
21854,1,2024-05-15 19:02:23.467007+00,17,25706
21855,3,2024-05-15 19:02:23.467007+00,18,25707
21856,8,2024-05-15 19:02:23.467007+00,18,25719
21857,3,2024-05-15 19:02:23.467007+00,18,25720
21858,1,2024-05-15 19:02:23.467007+00,12,25729
21859,6,2024-05-15 19:02:23.467007+00,13,25729
21860,5,2024-05-15 19:02:23.467007+00,14,25729
21861,7,2024-05-15 19:02:23.467007+00,15,25729
21862,3,2024-05-15 19:02:23.467007+00,16,25729
21863,2,2024-05-15 19:02:23.467007+00,17,25729
21864,6,2024-05-15 19:02:23.467007+00,12,25730
21865,1,2024-05-15 19:02:23.467007+00,13,25730
21866,8,2024-05-15 19:02:23.467007+00,14,25730
21867,1,2024-05-15 19:02:23.467007+00,15,25730
21868,1,2024-05-15 19:02:23.467007+00,16,25730
21869,7,2024-05-15 19:02:23.467007+00,17,25730
21870,9,2024-05-15 19:02:23.467007+00,18,25798
21871,7,2024-05-15 19:02:23.467007+00,18,25799
21872,1,2024-05-15 19:02:23.467007+00,12,25891
21873,7,2024-05-15 19:02:23.467007+00,13,25891
21874,3,2024-05-15 19:02:23.467007+00,14,25891
21875,1,2024-05-15 19:02:23.467007+00,15,25891
21876,4,2024-05-15 19:02:23.467007+00,16,25891
21877,4,2024-05-15 19:02:23.467007+00,17,25891
21878,1,2024-05-15 19:02:23.467007+00,12,25892
21879,7,2024-05-15 19:02:23.467007+00,13,25892
21880,4,2024-05-15 19:02:23.467007+00,14,25892
21881,9,2024-05-15 19:02:23.467007+00,15,25892
21882,5,2024-05-15 19:02:23.467007+00,16,25892
21883,8,2024-05-15 19:02:23.467007+00,17,25892
21884,5,2024-05-15 19:02:23.467007+00,12,25893
21885,6,2024-05-15 19:02:23.467007+00,13,25893
21886,9,2024-05-15 19:02:23.467007+00,14,25893
21887,5,2024-05-15 19:02:23.467007+00,15,25893
21888,6,2024-05-15 19:02:23.467007+00,16,25893
21889,7,2024-05-15 19:02:23.467007+00,17,25893
21890,3,2024-05-15 19:02:23.467007+00,12,25894
21891,3,2024-05-15 19:02:23.467007+00,13,25894
21892,8,2024-05-15 19:02:23.467007+00,14,25894
21893,8,2024-05-15 19:02:23.467007+00,15,25894
21894,5,2024-05-15 19:02:23.467007+00,16,25894
21895,9,2024-05-15 19:02:23.467007+00,17,25894
21896,6,2024-05-15 19:02:23.467007+00,12,25917
21897,5,2024-05-15 19:02:23.467007+00,13,25917
21898,3,2024-05-15 19:02:23.467007+00,14,25917
21899,5,2024-05-15 19:02:23.467007+00,15,25917
21900,1,2024-05-15 19:02:23.467007+00,16,25917
21901,1,2024-05-15 19:02:23.467007+00,17,25917
21902,4,2024-05-15 19:02:23.467007+00,12,25918
21903,9,2024-05-15 19:02:23.467007+00,13,25918
21904,10,2024-05-15 19:02:23.467007+00,14,25918
21905,10,2024-05-15 19:02:23.467007+00,15,25918
21906,5,2024-05-15 19:02:23.467007+00,16,25918
21907,9,2024-05-15 19:02:23.467007+00,17,25918
21908,3,2024-05-15 19:02:23.467007+00,12,25919
21909,3,2024-05-15 19:02:23.467007+00,13,25919
21910,4,2024-05-15 19:02:23.467007+00,14,25919
21911,2,2024-05-15 19:02:23.467007+00,15,25919
21912,7,2024-05-15 19:02:23.467007+00,16,25919
21913,9,2024-05-15 19:02:23.467007+00,17,25919
21914,4,2024-05-15 19:02:23.467007+00,12,25920
21915,6,2024-05-15 19:02:23.467007+00,13,25920
21916,9,2024-05-15 19:02:23.467007+00,14,25920
21917,10,2024-05-15 19:02:23.467007+00,15,25920
21918,3,2024-05-15 19:02:23.467007+00,16,25920
21919,8,2024-05-15 19:02:23.467007+00,17,25920
21920,3,2024-05-15 19:02:23.467007+00,12,25921
21921,8,2024-05-15 19:02:23.467007+00,13,25921
21922,5,2024-05-15 19:02:23.467007+00,14,25921
21923,3,2024-05-15 19:02:23.467007+00,15,25921
21924,1,2024-05-15 19:02:23.467007+00,16,25921
21925,8,2024-05-15 19:02:23.467007+00,17,25921
21926,7,2024-05-15 19:02:23.467007+00,12,25922
21927,4,2024-05-15 19:02:23.467007+00,13,25922
21928,3,2024-05-15 19:02:23.467007+00,14,25922
21929,9,2024-05-15 19:02:23.467007+00,15,25922
21930,7,2024-05-15 19:02:23.467007+00,16,25922
21931,10,2024-05-15 19:02:23.467007+00,17,25922
21932,8,2024-05-15 19:02:23.467007+00,12,25923
21933,5,2024-05-15 19:02:23.467007+00,13,25923
21934,10,2024-05-15 19:02:23.467007+00,14,25923
21935,4,2024-05-15 19:02:23.467007+00,15,25923
21936,1,2024-05-15 19:02:23.467007+00,16,25923
21937,3,2024-05-15 19:02:23.467007+00,17,25923
21938,6,2024-05-15 19:02:23.467007+00,12,25924
21939,4,2024-05-15 19:02:23.467007+00,13,25924
21940,1,2024-05-15 19:02:23.467007+00,14,25924
21941,1,2024-05-15 19:02:23.467007+00,15,25924
21942,4,2024-05-15 19:02:23.467007+00,16,25924
21943,9,2024-05-15 19:02:23.467007+00,17,25924
21944,6,2024-05-15 19:02:23.467007+00,12,25925
21945,3,2024-05-15 19:02:23.467007+00,13,25925
21946,3,2024-05-15 19:02:23.467007+00,14,25925
21947,1,2024-05-15 19:02:23.467007+00,15,25925
21948,9,2024-05-15 19:02:23.467007+00,16,25925
21949,1,2024-05-15 19:02:23.467007+00,17,25925
21950,5,2024-05-15 19:02:23.467007+00,12,25926
21951,7,2024-05-15 19:02:23.467007+00,13,25926
21952,7,2024-05-15 19:02:23.467007+00,14,25926
21953,9,2024-05-15 19:02:23.467007+00,15,25926
21954,3,2024-05-15 19:02:23.467007+00,16,25926
21955,3,2024-05-15 19:02:23.467007+00,17,25926
21956,9,2024-05-15 19:02:23.467007+00,12,25927
21957,5,2024-05-15 19:02:23.467007+00,13,25927
21958,8,2024-05-15 19:02:23.467007+00,14,25927
21959,9,2024-05-15 19:02:23.467007+00,15,25927
21960,10,2024-05-15 19:02:23.467007+00,16,25927
21961,9,2024-05-15 19:02:23.467007+00,17,25927
21962,8,2024-05-15 19:02:23.467007+00,12,25928
21963,8,2024-05-15 19:02:23.467007+00,13,25928
21964,1,2024-05-15 19:02:23.467007+00,14,25928
21965,5,2024-05-15 19:02:23.467007+00,15,25928
21966,2,2024-05-15 19:02:23.467007+00,16,25928
21967,4,2024-05-15 19:02:23.467007+00,17,25928
21968,6,2024-05-15 19:02:23.467007+00,12,25930
21969,1,2024-05-15 19:02:23.467007+00,13,25930
21970,6,2024-05-15 19:02:23.467007+00,14,25930
21971,7,2024-05-15 19:02:23.467007+00,15,25930
21972,10,2024-05-15 19:02:23.467007+00,16,25930
21973,7,2024-05-15 19:02:23.467007+00,17,25930
21974,8,2024-05-15 19:02:23.467007+00,12,25931
21975,2,2024-05-15 19:02:23.467007+00,13,25931
21976,5,2024-05-15 19:02:23.467007+00,14,25931
21977,5,2024-05-15 19:02:23.467007+00,15,25931
21978,8,2024-05-15 19:02:23.467007+00,16,25931
21979,1,2024-05-15 19:02:23.467007+00,17,25931
21980,3,2024-05-15 19:02:23.467007+00,12,25967
21981,8,2024-05-15 19:02:23.467007+00,13,25967
21982,3,2024-05-15 19:02:23.467007+00,14,25967
21983,6,2024-05-15 19:02:23.467007+00,15,25967
21984,1,2024-05-15 19:02:23.467007+00,16,25967
21985,4,2024-05-15 19:02:23.467007+00,17,25967
21986,6,2024-05-15 19:02:23.467007+00,12,25969
21987,8,2024-05-15 19:02:23.467007+00,13,25969
21988,5,2024-05-15 19:02:23.467007+00,14,25969
21989,10,2024-05-15 19:02:23.467007+00,15,25969
21990,4,2024-05-15 19:02:23.467007+00,16,25969
21991,9,2024-05-15 19:02:23.467007+00,17,25969
21992,9,2024-05-15 19:02:23.467007+00,12,25970
21993,1,2024-05-15 19:02:23.467007+00,13,25970
21994,3,2024-05-15 19:02:23.467007+00,14,25970
21995,9,2024-05-15 19:02:23.467007+00,15,25970
21996,8,2024-05-15 19:02:23.467007+00,16,25970
21997,8,2024-05-15 19:02:23.467007+00,17,25970
21998,4,2024-05-15 19:02:23.467007+00,1,26178
21999,1,2024-05-15 19:02:23.467007+00,2,26178
22000,10,2024-05-15 19:02:23.467007+00,3,26178
22001,6,2024-05-15 19:02:23.467007+00,4,26178
22002,9,2024-05-15 19:02:23.467007+00,5,26178
22003,3,2024-05-15 19:02:23.467007+00,6,26178
22004,3,2024-05-15 19:02:23.467007+00,7,26178
22005,6,2024-05-15 19:02:23.467007+00,8,26178
22006,10,2024-05-15 19:02:23.467007+00,9,26178
22007,8,2024-05-15 19:02:23.467007+00,10,26178
22008,9,2024-05-15 19:02:23.467007+00,11,26178
22009,5,2024-05-15 19:02:23.467007+00,1,26179
22010,1,2024-05-15 19:02:23.467007+00,2,26179
22011,9,2024-05-15 19:02:23.467007+00,3,26179
22012,10,2024-05-15 19:02:23.467007+00,4,26179
22013,2,2024-05-15 19:02:23.467007+00,5,26179
22014,6,2024-05-15 19:02:23.467007+00,6,26179
22015,7,2024-05-15 19:02:23.467007+00,7,26179
22016,10,2024-05-15 19:02:23.467007+00,8,26179
22017,8,2024-05-15 19:02:23.467007+00,9,26179
22018,7,2024-05-15 19:02:23.467007+00,10,26179
22019,2,2024-05-15 19:02:23.467007+00,11,26179
22020,2,2024-05-15 19:02:23.467007+00,1,26180
22021,1,2024-05-15 19:02:23.467007+00,2,26180
22022,7,2024-05-15 19:02:23.467007+00,3,26180
22023,7,2024-05-15 19:02:23.467007+00,4,26180
22024,3,2024-05-15 19:02:23.467007+00,5,26180
22025,2,2024-05-15 19:02:23.467007+00,6,26180
22026,8,2024-05-15 19:02:23.467007+00,7,26180
22027,5,2024-05-15 19:02:23.467007+00,8,26180
22028,7,2024-05-15 19:02:23.467007+00,9,26180
22029,5,2024-05-15 19:02:23.467007+00,10,26180
22030,1,2024-05-15 19:02:23.467007+00,11,26180
22031,6,2024-05-15 19:02:23.467007+00,18,26182
22032,3,2024-05-15 19:02:23.467007+00,18,26220
22033,10,2024-05-15 19:02:23.467007+00,18,26328
22034,10,2024-05-15 19:02:23.467007+00,18,26329
22035,2,2024-05-15 19:02:23.467007+00,18,26330
22036,9,2024-05-15 19:02:23.467007+00,18,26331
22037,4,2024-05-15 19:02:23.467007+00,18,26332
22038,3,2024-05-15 19:02:23.467007+00,18,26333
22039,5,2024-05-15 19:02:23.467007+00,18,26334
22040,6,2024-05-15 19:02:23.467007+00,18,26335
22041,4,2024-05-15 19:02:23.467007+00,18,26336
22042,5,2024-05-15 19:02:23.467007+00,18,26337
22043,10,2024-05-15 19:02:23.467007+00,18,26338
22044,2,2024-05-15 19:02:23.467007+00,18,26339
22045,3,2024-05-15 19:02:23.467007+00,18,26340
22046,5,2024-05-15 19:02:23.467007+00,18,26341
22047,2,2024-05-15 19:02:23.467007+00,18,26342
22048,9,2024-05-15 19:02:23.467007+00,18,26343
22049,1,2024-05-15 19:02:23.467007+00,18,26344
22050,1,2024-05-15 19:02:23.467007+00,18,26345
22051,8,2024-05-15 19:02:23.467007+00,18,26346
22052,7,2024-05-15 19:02:23.467007+00,18,26347
22053,10,2024-05-15 19:02:23.467007+00,18,26348
22054,10,2024-05-15 19:02:23.467007+00,18,26349
22055,8,2024-05-15 19:02:23.467007+00,18,26350
22056,7,2024-05-15 19:02:23.467007+00,18,26351
22057,9,2024-05-15 19:02:23.467007+00,18,26352
22058,3,2024-05-15 19:02:23.467007+00,12,26357
22059,4,2024-05-15 19:02:23.467007+00,13,26357
22060,4,2024-05-15 19:02:23.467007+00,14,26357
22061,3,2024-05-15 19:02:23.467007+00,15,26357
22062,2,2024-05-15 19:02:23.467007+00,16,26357
22063,4,2024-05-15 19:02:23.467007+00,17,26357
22064,7,2024-05-15 19:02:23.467007+00,12,26359
22065,8,2024-05-15 19:02:23.467007+00,13,26359
22066,7,2024-05-15 19:02:23.467007+00,14,26359
22067,2,2024-05-15 19:02:23.467007+00,15,26359
22068,6,2024-05-15 19:02:23.467007+00,16,26359
22069,5,2024-05-15 19:02:23.467007+00,17,26359
22070,9,2024-05-15 19:02:23.467007+00,12,26360
22071,7,2024-05-15 19:02:23.467007+00,13,26360
22072,8,2024-05-15 19:02:23.467007+00,14,26360
22073,1,2024-05-15 19:02:23.467007+00,15,26360
22074,6,2024-05-15 19:02:23.467007+00,16,26360
22075,8,2024-05-15 19:02:23.467007+00,17,26360
22076,6,2024-05-15 19:02:23.467007+00,12,26361
22077,4,2024-05-15 19:02:23.467007+00,13,26361
22078,10,2024-05-15 19:02:23.467007+00,14,26361
22079,4,2024-05-15 19:02:23.467007+00,15,26361
22080,6,2024-05-15 19:02:23.467007+00,16,26361
22081,3,2024-05-15 19:02:23.467007+00,17,26361
22082,7,2024-05-15 19:02:23.467007+00,12,26362
22083,1,2024-05-15 19:02:23.467007+00,13,26362
22084,2,2024-05-15 19:02:23.467007+00,14,26362
22085,2,2024-05-15 19:02:23.467007+00,15,26362
22086,8,2024-05-15 19:02:23.467007+00,16,26362
22087,6,2024-05-15 19:02:23.467007+00,17,26362
22088,6,2024-05-15 19:02:23.467007+00,12,26363
22089,3,2024-05-15 19:02:23.467007+00,13,26363
22090,5,2024-05-15 19:02:23.467007+00,14,26363
22091,9,2024-05-15 19:02:23.467007+00,15,26363
22092,8,2024-05-15 19:02:23.467007+00,16,26363
22093,1,2024-05-15 19:02:23.467007+00,17,26363
22094,3,2024-05-15 19:02:23.467007+00,12,26364
22095,1,2024-05-15 19:02:23.467007+00,13,26364
22096,4,2024-05-15 19:02:23.467007+00,14,26364
22097,8,2024-05-15 19:02:23.467007+00,15,26364
22098,3,2024-05-15 19:02:23.467007+00,16,26364
22099,5,2024-05-15 19:02:23.467007+00,17,26364
22100,2,2024-05-15 19:02:23.467007+00,12,26372
22101,8,2024-05-15 19:02:23.467007+00,13,26372
22102,5,2024-05-15 19:02:23.467007+00,14,26372
22103,4,2024-05-15 19:02:23.467007+00,15,26372
22104,10,2024-05-15 19:02:23.467007+00,16,26372
22105,2,2024-05-15 19:02:23.467007+00,17,26372
22106,6,2024-05-15 19:02:23.467007+00,18,26426
22107,5,2024-05-15 19:02:23.467007+00,18,26427
22108,7,2024-05-15 19:02:23.467007+00,18,26430
22109,6,2024-05-15 19:02:23.467007+00,18,26431
22110,2,2024-05-15 19:02:23.467007+00,18,26432
22111,8,2024-05-15 19:02:23.467007+00,18,26433
22112,10,2024-05-15 19:02:23.467007+00,18,26434
22113,10,2024-05-15 19:02:23.467007+00,18,26435
22114,5,2024-05-15 19:02:23.467007+00,18,26436
22115,6,2024-05-15 19:02:23.467007+00,18,26437
22116,7,2024-05-15 19:02:23.467007+00,18,26438
22117,10,2024-05-15 19:02:23.467007+00,18,26439
22118,6,2024-05-15 19:02:23.467007+00,18,26440
22119,3,2024-05-15 19:02:23.467007+00,18,26441
22120,5,2024-05-15 19:02:23.467007+00,1,26449
22121,6,2024-05-15 19:02:23.467007+00,2,26449
22122,8,2024-05-15 19:02:23.467007+00,3,26449
22123,7,2024-05-15 19:02:23.467007+00,4,26449
22124,10,2024-05-15 19:02:23.467007+00,5,26449
22125,1,2024-05-15 19:02:23.467007+00,6,26449
22126,5,2024-05-15 19:02:23.467007+00,7,26449
22127,10,2024-05-15 19:02:23.467007+00,8,26449
22128,4,2024-05-15 19:02:23.467007+00,9,26449
22129,1,2024-05-15 19:02:23.467007+00,10,26449
22130,3,2024-05-15 19:02:23.467007+00,11,26449
22131,4,2024-05-15 19:02:23.467007+00,1,26450
22132,5,2024-05-15 19:02:23.467007+00,2,26450
22133,10,2024-05-15 19:02:23.467007+00,3,26450
22134,4,2024-05-15 19:02:23.467007+00,4,26450
22135,7,2024-05-15 19:02:23.467007+00,5,26450
22136,9,2024-05-15 19:02:23.467007+00,6,26450
22137,7,2024-05-15 19:02:23.467007+00,7,26450
22138,3,2024-05-15 19:02:23.467007+00,8,26450
22139,5,2024-05-15 19:02:23.467007+00,9,26450
22140,5,2024-05-15 19:02:23.467007+00,10,26450
22141,8,2024-05-15 19:02:23.467007+00,11,26450
22142,1,2024-05-15 19:02:23.467007+00,1,26453
22143,2,2024-05-15 19:02:23.467007+00,2,26453
22144,5,2024-05-15 19:02:23.467007+00,3,26453
22145,8,2024-05-15 19:02:23.467007+00,4,26453
22146,9,2024-05-15 19:02:23.467007+00,5,26453
22147,2,2024-05-15 19:02:23.467007+00,6,26453
22148,6,2024-05-15 19:02:23.467007+00,7,26453
22149,7,2024-05-15 19:02:23.467007+00,8,26453
22150,2,2024-05-15 19:02:23.467007+00,9,26453
22151,6,2024-05-15 19:02:23.467007+00,10,26453
22152,7,2024-05-15 19:02:23.467007+00,11,26453
22153,7,2024-05-15 19:02:23.467007+00,1,26454
22154,8,2024-05-15 19:02:23.467007+00,2,26454
22155,1,2024-05-15 19:02:23.467007+00,3,26454
22156,5,2024-05-15 19:02:23.467007+00,4,26454
22157,3,2024-05-15 19:02:23.467007+00,5,26454
22158,6,2024-05-15 19:02:23.467007+00,6,26454
22159,9,2024-05-15 19:02:23.467007+00,7,26454
22160,3,2024-05-15 19:02:23.467007+00,8,26454
22161,8,2024-05-15 19:02:23.467007+00,9,26454
22162,4,2024-05-15 19:02:23.467007+00,10,26454
22163,5,2024-05-15 19:02:23.467007+00,11,26454
22164,10,2024-05-15 19:02:23.467007+00,1,26459
22165,7,2024-05-15 19:02:23.467007+00,2,26459
22166,9,2024-05-15 19:02:23.467007+00,3,26459
22167,10,2024-05-15 19:02:23.467007+00,4,26459
22168,9,2024-05-15 19:02:23.467007+00,5,26459
22169,1,2024-05-15 19:02:23.467007+00,6,26459
22170,5,2024-05-15 19:02:23.467007+00,7,26459
22171,2,2024-05-15 19:02:23.467007+00,8,26459
22172,6,2024-05-15 19:02:23.467007+00,9,26459
22173,2,2024-05-15 19:02:23.467007+00,10,26459
22174,2,2024-05-15 19:02:23.467007+00,11,26459
22175,4,2024-05-15 19:02:23.467007+00,1,26460
22176,1,2024-05-15 19:02:23.467007+00,2,26460
22177,8,2024-05-15 19:02:23.467007+00,3,26460
22178,4,2024-05-15 19:02:23.467007+00,4,26460
22179,3,2024-05-15 19:02:23.467007+00,5,26460
22180,1,2024-05-15 19:02:23.467007+00,6,26460
22181,6,2024-05-15 19:02:23.467007+00,7,26460
22182,8,2024-05-15 19:02:23.467007+00,8,26460
22183,6,2024-05-15 19:02:23.467007+00,9,26460
22184,9,2024-05-15 19:02:23.467007+00,10,26460
22185,3,2024-05-15 19:02:23.467007+00,11,26460
22186,5,2024-05-15 19:02:23.467007+00,1,26600
22187,5,2024-05-15 19:02:23.467007+00,2,26600
22188,9,2024-05-15 19:02:23.467007+00,3,26600
22189,6,2024-05-15 19:02:23.467007+00,4,26600
22190,10,2024-05-15 19:02:23.467007+00,5,26600
22191,9,2024-05-15 19:02:23.467007+00,6,26600
22192,2,2024-05-15 19:02:23.467007+00,7,26600
22193,5,2024-05-15 19:02:23.467007+00,8,26600
22194,10,2024-05-15 19:02:23.467007+00,9,26600
22195,5,2024-05-15 19:02:23.467007+00,10,26600
22196,7,2024-05-15 19:02:23.467007+00,11,26600
22197,3,2024-05-15 19:02:23.467007+00,1,26604
22198,5,2024-05-15 19:02:23.467007+00,2,26604
22199,6,2024-05-15 19:02:23.467007+00,3,26604
22200,8,2024-05-15 19:02:23.467007+00,4,26604
22201,10,2024-05-15 19:02:23.467007+00,5,26604
22202,8,2024-05-15 19:02:23.467007+00,6,26604
22203,8,2024-05-15 19:02:23.467007+00,7,26604
22204,7,2024-05-15 19:02:23.467007+00,8,26604
22205,6,2024-05-15 19:02:23.467007+00,9,26604
22206,9,2024-05-15 19:02:23.467007+00,10,26604
22207,1,2024-05-15 19:02:23.467007+00,11,26604
22208,6,2024-05-15 19:02:23.467007+00,1,26605
22209,4,2024-05-15 19:02:23.467007+00,2,26605
22210,8,2024-05-15 19:02:23.467007+00,3,26605
22211,1,2024-05-15 19:02:23.467007+00,4,26605
22212,5,2024-05-15 19:02:23.467007+00,5,26605
22213,8,2024-05-15 19:02:23.467007+00,6,26605
22214,7,2024-05-15 19:02:23.467007+00,7,26605
22215,8,2024-05-15 19:02:23.467007+00,8,26605
22216,6,2024-05-15 19:02:23.467007+00,9,26605
22217,4,2024-05-15 19:02:23.467007+00,10,26605
22218,7,2024-05-15 19:02:23.467007+00,11,26605
22219,4,2024-05-15 19:02:23.467007+00,1,26615
22220,3,2024-05-15 19:02:23.467007+00,2,26615
22221,9,2024-05-15 19:02:23.467007+00,3,26615
22222,5,2024-05-15 19:02:23.467007+00,4,26615
22223,8,2024-05-15 19:02:23.467007+00,5,26615
22224,7,2024-05-15 19:02:23.467007+00,6,26615
22225,8,2024-05-15 19:02:23.467007+00,7,26615
22226,9,2024-05-15 19:02:23.467007+00,8,26615
22227,2,2024-05-15 19:02:23.467007+00,9,26615
22228,3,2024-05-15 19:02:23.467007+00,10,26615
22229,8,2024-05-15 19:02:23.467007+00,11,26615
22230,7,2024-05-15 19:02:23.467007+00,1,26616
22231,3,2024-05-15 19:02:23.467007+00,2,26616
22232,8,2024-05-15 19:02:23.467007+00,3,26616
22233,1,2024-05-15 19:02:23.467007+00,4,26616
22234,6,2024-05-15 19:02:23.467007+00,5,26616
22235,3,2024-05-15 19:02:23.467007+00,6,26616
22236,9,2024-05-15 19:02:23.467007+00,7,26616
22237,1,2024-05-15 19:02:23.467007+00,8,26616
22238,3,2024-05-15 19:02:23.467007+00,9,26616
22239,9,2024-05-15 19:02:23.467007+00,10,26616
22240,1,2024-05-15 19:02:23.467007+00,11,26616
22241,5,2024-05-15 19:02:23.467007+00,1,26623
22242,7,2024-05-15 19:02:23.467007+00,2,26623
22243,9,2024-05-15 19:02:23.467007+00,3,26623
22244,8,2024-05-15 19:02:23.467007+00,4,26623
22245,10,2024-05-15 19:02:23.467007+00,5,26623
22246,8,2024-05-15 19:02:23.467007+00,6,26623
22247,8,2024-05-15 19:02:23.467007+00,7,26623
22248,8,2024-05-15 19:02:23.467007+00,8,26623
22249,1,2024-05-15 19:02:23.467007+00,9,26623
22250,6,2024-05-15 19:02:23.467007+00,10,26623
22251,3,2024-05-15 19:02:23.467007+00,11,26623
22252,5,2024-05-15 19:02:23.467007+00,1,26624
22253,8,2024-05-15 19:02:23.467007+00,2,26624
22254,3,2024-05-15 19:02:23.467007+00,3,26624
22255,10,2024-05-15 19:02:23.467007+00,4,26624
22256,7,2024-05-15 19:02:23.467007+00,5,26624
22257,3,2024-05-15 19:02:23.467007+00,6,26624
22258,7,2024-05-15 19:02:23.467007+00,7,26624
22259,3,2024-05-15 19:02:23.467007+00,8,26624
22260,1,2024-05-15 19:02:23.467007+00,9,26624
22261,5,2024-05-15 19:02:23.467007+00,10,26624
22262,8,2024-05-15 19:02:23.467007+00,11,26624
22263,1,2024-05-15 19:02:23.467007+00,1,26631
22264,3,2024-05-15 19:02:23.467007+00,2,26631
22265,8,2024-05-15 19:02:23.467007+00,3,26631
22266,1,2024-05-15 19:02:23.467007+00,4,26631
22267,7,2024-05-15 19:02:23.467007+00,5,26631
22268,8,2024-05-15 19:02:23.467007+00,6,26631
22269,1,2024-05-15 19:02:23.467007+00,7,26631
22270,2,2024-05-15 19:02:23.467007+00,8,26631
22271,5,2024-05-15 19:02:23.467007+00,9,26631
22272,4,2024-05-15 19:02:23.467007+00,10,26631
22273,3,2024-05-15 19:02:23.467007+00,11,26631
22274,6,2024-05-15 19:02:23.467007+00,1,26632
22275,1,2024-05-15 19:02:23.467007+00,2,26632
22276,5,2024-05-15 19:02:23.467007+00,3,26632
22277,7,2024-05-15 19:02:23.467007+00,4,26632
22278,6,2024-05-15 19:02:23.467007+00,5,26632
22279,6,2024-05-15 19:02:23.467007+00,6,26632
22280,3,2024-05-15 19:02:23.467007+00,7,26632
22281,8,2024-05-15 19:02:23.467007+00,8,26632
22282,10,2024-05-15 19:02:23.467007+00,9,26632
22283,6,2024-05-15 19:02:23.467007+00,10,26632
22284,10,2024-05-15 19:02:23.467007+00,11,26632
22285,8,2024-05-15 19:02:23.467007+00,1,26655
22286,8,2024-05-15 19:02:23.467007+00,2,26655
22287,5,2024-05-15 19:02:23.467007+00,3,26655
22288,10,2024-05-15 19:02:23.467007+00,4,26655
22289,6,2024-05-15 19:02:23.467007+00,5,26655
22290,7,2024-05-15 19:02:23.467007+00,6,26655
22291,8,2024-05-15 19:02:23.467007+00,7,26655
22292,9,2024-05-15 19:02:23.467007+00,8,26655
22293,8,2024-05-15 19:02:23.467007+00,9,26655
22294,3,2024-05-15 19:02:23.467007+00,10,26655
22295,6,2024-05-15 19:02:23.467007+00,11,26655
22296,2,2024-05-15 19:02:23.467007+00,1,26656
22297,6,2024-05-15 19:02:23.467007+00,2,26656
22298,8,2024-05-15 19:02:23.467007+00,3,26656
